,traj_id,t,x,y,success,transition_free_to_yellow,transition_yellow_to_red,transition_yellow_to_free,transition_red_to_yellow,transition_red_to_free,transition_free_to_free,transition_yellow_to_yellow,transition_red_to_red
645,6,45,-2.391397849462365,-3.3222865065142217,True,False,False,False,False,False,False,True,False
646,6,46,-2.2986359363699713,-3.3834075532206977,True,False,False,False,False,False,False,True,False
647,6,47,-2.219354838709677,-3.470308276141746,True,False,True,False,False,False,False,False,False
648,6,48,-2.1463185911308904,-3.5519067696148645,True,False,False,False,False,False,False,False,True
649,6,49,-2.0796288178761833,-3.6374162334281097,True,False,False,False,False,False,False,False,True
650,6,50,-2.0037390668765447,-3.710239538855417,True,False,False,False,False,False,False,False,True
651,6,51,-1.9079024861998441,-3.7784646922816956,True,False,False,False,False,False,False,False,True
652,6,52,-1.8426785968882204,-3.8769576892791706,True,False,False,False,False,False,False,False,True
653,6,53,-1.7526718371762584,-3.9480519480519467,True,False,False,False,False,False,False,False,True
654,6,54,-1.661903516250221,-4.017316017316016,True,False,False,False,False,False,False,False,True
655,6,55,-1.5640645172799523,-4.076060605288342,True,False,False,False,False,False,False,False,True
656,6,56,-1.4582192116214476,-4.12121212121212,True,False,False,False,False,False,False,False,True
657,6,57,-1.3573638195855904,-4.174053921961796,True,False,False,False,False,False,False,False,True
658,6,58,-1.2597384931372853,-4.240499567847577,True,False,False,False,False,False,False,False,True
659,6,59,-1.1591278817377817,-4.294372294372294,True,False,False,False,False,False,False,False,True
660,6,60,-1.0627813869281026,-4.35023085514812,True,False,False,False,False,False,False,False,True
661,6,61,-0.9595172474501845,-4.408900952311324,True,False,False,False,False,False,False,False,True
662,6,62,-0.8490639473439474,-4.453957622283595,True,False,False,False,False,False,False,False,True
663,6,63,-0.7398997990539807,-4.5021067028570325,True,False,False,False,False,False,False,False,True
664,6,64,-0.6410687251385115,-4.566889703053228,True,False,False,False,False,False,False,False,True
665,6,65,-0.5446491461573707,-4.634997994628595,True,False,False,False,False,False,False,False,True
666,6,66,-0.43782384196413254,-4.688757482128438,True,False,False,False,False,False,False,False,True
667,6,67,-0.34464819390622303,-4.761338939033778,True,False,False,False,False,False,False,False,True
668,6,68,-0.23740085857194193,-4.809241414692673,True,False,False,False,False,False,False,False,True
669,6,69,-0.14777254972189524,-4.885487564487241,True,False,False,False,False,False,False,False,True
670,6,70,-0.03439351045999757,-4.923525986750432,True,False,False,False,False,False,False,False,True
671,6,71,0.07898552880189721,-4.961564409013622,True,False,False,False,False,False,False,False,True
672,6,72,0.1901954322544825,-5.0048061428553385,True,False,False,False,False,False,False,False,True
673,6,73,0.3015216701305551,-5.047768814293439,True,False,False,False,False,False,False,False,True
674,6,74,0.410678772197316,-5.095934797310065,True,False,False,False,False,False,False,False,True
675,6,75,0.525434577164007,-5.125541125541124,True,False,False,False,False,False,False,False,True
676,6,76,0.6367755953890715,-5.1602820907531575,True,False,False,False,False,False,False,False,True
677,6,77,0.7436008995823086,-5.214041578253,True,False,False,False,False,False,False,False,True
678,6,78,0.8508811418841559,-5.266709762609041,True,False,False,False,False,False,False,False,True
679,6,79,0.9632183479785136,-5.307247328798709,True,False,False,False,False,False,False,False,True
680,6,80,1.0661729273321607,-5.367634071009313,True,False,False,False,False,False,False,False,True
681,6,81,1.171006862661232,-5.423825273712096,True,False,False,False,False,False,False,False,True
682,6,82,1.2819435958813767,-5.468488114359167,True,False,False,False,False,False,False,False,True
683,6,83,1.394730268950656,-5.50768306290488,True,False,False,False,False,False,False,False,True
684,6,84,1.4993327691427192,-5.543700730847107,True,False,False,False,False,False,False,False,True
685,6,85,1.5709513750633246,-5.61038961038961,True,False,False,False,False,False,False,False,True
686,6,86,1.6739716888746763,-5.650209600274294,True,False,False,False,False,False,False,False,True
687,6,87,1.7766478254730818,-5.699287055027036,True,False,False,False,False,False,False,False,True
688,6,88,1.8875379457098527,-5.726634512456886,True,False,False,False,False,False,False,False,True
689,6,89,1.983444732178858,-5.783549783549782,True,False,False,False,False,False,False,False,True
690,6,90,2.0970869484183856,-5.808598951314446,True,False,False,False,False,False,False,False,True
691,6,91,2.1999906914988743,-5.852813852813852,True,False,False,False,False,False,False,False,True
692,6,92,2.308882845402111,-5.8978685315064725,True,False,False,False,False,False,False,False,True
693,6,93,2.4227244563999495,-5.922077922077921,True,False,False,False,False,False,False,False,True
694,6,94,2.49462365591398,-5.9899898340654065,True,False,False,False,False,False,False,False,True
695,6,95,2.5290322580645164,-6.075171064727793,True,False,False,False,False,False,False,False,True
696,6,96,2.5634408602150547,-6.186685047015769,True,False,False,False,False,False,False,False,True
697,6,97,2.5634408602150547,-6.306274879828695,True,False,False,False,False,False,False,False,True
698,6,98,2.5634408602150547,-6.425864712641618,True,False,False,False,False,False,False,False,True
699,6,99,2.5634408602150547,-6.545454545454545,True,False,False,False,False,False,False,False,True
