,traj_id,t,x,y,success,transition_free_to_free,transition_mode_1_to_mode_1,transition_mode_2_to_mode_2,transition_mode_3_to_mode_3,transition_mode_4_to_mode_4,transition_free_to_mode_1,transition_mode_1_to_mode_2,transition_mode_2_to_mode_3,transition_mode_3_to_mode_4,transition_mode_1_to_free,transition_mode_2_to_mode_1,transition_mode_3_to_mode_2,transition_mode_4_to_mode_3,transition_mode_2_to_free,transition_mode_3_to_free,transition_mode_4_to_free
133,1,33,-3.24171782252464,-0.732252394508703,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,1,34,-3.091011086401416,-0.8311688311688297,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,1,35,-2.934189344809959,-0.9043311197655504,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,1,36,-2.7631408236561112,-0.9696969696969688,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,1,37,-2.633371433826049,-1.0724724746123078,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,1,38,-2.4633412424635193,-1.1412838985437908,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,1,39,-2.31087143067147,-1.223906460471354,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,1,40,-2.1443185801652698,-1.3018310175575198,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,1,41,-1.9837518107528764,-1.3852813852813846,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,1,42,-1.8194409070007114,-1.4617315860351132,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,1,43,-1.6517641057209795,-1.523809523809522,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,1,44,-1.4694855164031784,-1.558441558441558,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,1,45,-1.291139629087081,-1.5930735930735924,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,1,46,-1.1127937417709834,-1.6277056277056268,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,1,47,-0.9608569387245329,-1.6623376623376611,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,1,48,-0.7742881010460485,-1.6623376623376611,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
149,1,49,-0.6021300193110077,-1.6277056277056268,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
150,1,50,-0.42813169842000576,-1.5747632464992452,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
151,1,51,-0.2779586180312493,-1.494592023309658,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
152,1,52,-0.1435662394088768,-1.3739357171539561,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
153,1,53,-0.009256421674840316,-1.252070030558877,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
154,1,54,0.09718029652045501,-1.1026094828116755,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
155,1,55,0.22073907872914242,-0.9726327454349539,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
156,1,56,0.3428858393702777,-0.8335847822200035,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
157,1,57,0.44711702684199195,-0.6840807170113351,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
158,1,58,0.5705262275170974,-0.5513101822609298,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
159,1,59,0.7053763440860212,-0.43437609478558853,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
160,1,60,0.8059101476128414,-0.295727036103927,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
161,1,61,0.928689042883308,-0.16467488642777123,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
162,1,62,1.0905057165115095,-0.07858213695681636,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
163,1,63,1.2495664165843066,0.014121627393618738,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
164,1,64,1.3896610911733493,0.1346156004233925,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
165,1,65,1.5356757234021117,0.2469463449826455,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
166,1,66,1.6671721862808138,0.37929668099692243,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
167,1,67,1.798668649159512,0.5116470170111982,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
168,1,68,1.9399456655007066,0.6321424739651219,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
169,1,69,2.077271573630552,0.7574270167493646,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
170,1,70,2.2036103771532702,0.8939788702692776,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
171,1,71,2.3212475135360795,1.037619250636964,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
172,1,72,2.398533346731038,1.2055779423049768,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
173,1,73,2.486838093184959,1.369609148619072,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
174,1,74,2.5798568838438807,1.5304840421396335,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
175,1,75,2.648760924371308,1.7038627155446868,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
176,1,76,2.711903605639559,1.8790924382891327,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
177,1,77,2.7844933120180526,2.048017500286995,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
178,1,78,2.8599576553579875,2.217967044055543,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
179,1,79,2.9788159362325226,2.358710206757975,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
180,1,80,3.0611737975631463,2.523340397115699,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
181,1,81,3.1321553403717086,2.6941089824875895,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
182,1,82,3.2351814960752527,2.8496517175595004,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
183,1,83,3.3299079714667807,3.009980108437402,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
184,1,84,3.404214107510513,3.180141760417827,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
185,1,85,3.480850722096557,3.347609493019262,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
186,1,86,3.593843052048788,3.495033612129936,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
187,1,87,3.6629244875124947,3.6677917172870558,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
188,1,88,3.7593026736869724,3.8271677197594904,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
189,1,89,3.865767157553151,3.977449628273194,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
190,1,90,3.9455693640145966,4.138678058009444,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
191,1,91,4.041518894549268,4.292870748842878,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
192,1,92,4.106946870335925,4.457706903490064,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
193,1,93,4.143728046385441,4.635643037096234,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
194,1,94,4.159567422512719,4.819473061483211,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
195,1,95,4.1806451612903235,5.002642398203806,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
196,1,96,4.1806451612903235,5.189211235882288,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
197,1,97,4.1806451612903235,5.375780073560777,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
198,1,98,4.1806451612903235,5.5623489112392654,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
199,1,99,4.1806451612903235,5.748917748917751,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
200,2,0,-6.038709677419354,-4.883116883116882,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
201,2,1,-5.863899816871053,-4.847788644396666,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,2,2,-5.687553102547568,-4.8138528138528125,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
203,2,3,-5.507002386267335,-4.8138528138528125,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
204,2,4,-5.330741918347786,-4.779220779220778,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205,2,5,-5.154991817387146,-4.7634504979581855,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
206,2,6,-5.015681154475098,-4.6499821143526425,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
207,2,7,-4.888426352137848,-4.521900982130084,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
208,2,8,-4.800867925731147,-4.3653834868614,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,2,9,-4.705729426968818,-4.217516343336585,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
210,2,10,-4.6037421386856705,-4.072467941510117,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,2,11,-4.514797790960426,-3.915739089166444,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
212,2,12,-4.400195316528017,-3.7773511542820173,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
213,2,13,-4.286068665845717,-3.6385756052343248,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
214,2,14,-4.178453128214499,-3.4967323643070793,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215,2,15,-4.051850026984367,-3.381071712713993,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,2,16,-3.9152731262985454,-3.275333349475426,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
217,2,17,-3.7938000834660235,-3.1431104736183992,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
218,2,18,-3.666545281128773,-3.015029341395842,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
219,2,19,-3.5236804800778834,-2.90586888146367,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220,2,20,-3.385443844521328,-2.791098683553271,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
221,2,21,-3.237950877976105,-2.6875479615993254,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
222,2,22,-3.109818440985821,-2.5606770292839895,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
223,2,23,-2.9485389681805194,-2.4795136582293735,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
224,2,24,-2.7798810882322735,-2.4160495714487777,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225,2,25,-2.6087071157598616,-2.358621074190718,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
226,2,26,-2.437533143287449,-2.301192576932657,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
227,2,27,-2.2663591708150372,-2.2437640796745972,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
228,2,28,-2.0902681759289754,-2.216450216450216,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229,2,29,-1.9179404100111315,-2.1818181818181817,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
230,2,30,-1.7373896937308984,-2.1818181818181817,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
231,2,31,-1.5614458081036349,-2.162415909922283,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
